"cname","uid","uid_size_bytes","uid_size_gigabytes"
"www.datos.gov.co","jnt5-2eku","96,290,537,472","89.67755126953"
"www.datos.gov.co","wi7w-2nvm","65,590,943,744","61.08632659912"
"www.datos.gov.co","emau-zp5d","54,423,969,792","50.68627166748"
"www.datos.gov.co","3skv-9na7","49,538,547,712","46.13636779785"
"www.datos.gov.co","gw2d-7n7y","47,088,369,664","43.85446166992"
"www.datos.gov.co","cnni-7bhs","44,386,648,064","41.33828735352"
"www.datos.gov.co","s54a-sgyg","44,275,113,984","41.23441314697"
"www.datos.gov.co","endg-udcv","43,125,161,984","40.16343688965"
"www.datos.gov.co","kgcd-kt7i","41,589,219,328","38.7329788208"
"www.datos.gov.co","sscd-ru2e","40,905,211,904","38.09594726563"
"www.datos.gov.co","f8va-cf4m","39,763,689,472","37.03282165527"
"www.datos.gov.co","9sue-ezhx","38,621,888,512","35.96943664551"
"www.datos.gov.co","4i8j-6xxd","38,194,528,256","35.5714263916"
"www.datos.gov.co","8v2t-9w5s","37,043,019,776","34.49900054932"
"www.datos.gov.co","8kpz-m6cc","32,441,982,976","30.21395111084"
"www.datos.gov.co","sgfv-3yp8","30,309,548,032","28.22796630859"
"www.datos.gov.co","rpmr-utcd","29,456,171,008","27.43319702148"
"www.datos.gov.co","w9zh-vetq","27,677,261,824","25.77645874023"
"www.datos.gov.co","kiw7-v9ta","23,249,780,736","21.6530456543"
"www.datos.gov.co","7y2j-43cv","21,755,944,960","20.26180267334"
"www.datos.gov.co","qddk-cgux","20,747,264,000","19.32239532471"
"www.datos.gov.co","f789-7hwg","20,586,446,848","19.17262268066"
"www.datos.gov.co","gdut-mu3c","20,203,913,216","18.81636047363"
"www.datos.gov.co","xvdy-vvsk","19,908,509,696","18.54124450684"
"www.datos.gov.co","b28v-edj8","19,433,021,440","18.09841156006"
"www.datos.gov.co","u8cx-r425","17,954,971,648","16.72187042236"
"www.datos.gov.co","p6dx-8zbt","17,337,245,696","16.14656829834"
"www.datos.gov.co","jbjy-vk9h","16,806,420,480","15.6521987915"
"www.datos.gov.co","sbwg-7ju4","15,873,785,856","14.7836151123"
"www.datos.gov.co","uext-mhny","15,843,893,248","14.75577545166"
"www.datos.gov.co","dmgg-8hin","14,217,723,904","13.24128723145"
"www.datos.gov.co","nuxh-53y2","13,629,095,936","12.6930847168"
"www.datos.gov.co","ewm2-yzgs","12,837,453,824","11.95581054688"
"www.datos.gov.co","ngw5-c5nw","12,662,300,672","11.7926864624"
"www.datos.gov.co","prdx-nxyp","12,638,732,288","11.77073669434"
"www.datos.gov.co","6vyp-vemr","12,635,865,088","11.76806640625"
"www.datos.gov.co","xpxm-a6xn","12,291,620,864","11.44746398926"
"www.datos.gov.co","i4a7-qxuj","11,198,365,696","10.42929077148"
"www.datos.gov.co","46jy-47qk","11,008,565,248","10.25252532959"
"www.datos.gov.co","ps88-5e3v","10,844,807,168","10.10001373291"
"www.datos.gov.co","ycj5-tk3g","10,671,251,456","9.93837738037"
"www.datos.gov.co","eh75-8ah6","9,890,021,376","9.2108001709"
"www.datos.gov.co","3he6-m866","9,406,201,856","8.76020812988"
"www.datos.gov.co","begc-ye7n","9,288,105,984","8.65022277832"
"www.datos.gov.co","ndpz-6pcm","8,183,095,296","7.62110137939"
"www.datos.gov.co","m64i-rnss","8,056,201,216","7.50292205811"
"www.datos.gov.co","tic6-rbue","7,744,061,440","7.21221923828"
"www.datos.gov.co","mxk5-ce6w","7,587,799,040","7.0666885376"
"www.datos.gov.co","4f7r-epif","7,466,647,552","6.95385742188"
"www.datos.gov.co","5xst-tbem","7,450,968,064","6.93925476074"
"www.datos.gov.co","xkc6-akp5","6,985,269,248","6.50553894043"
"www.datos.gov.co","hebe-yxy5","6,749,347,840","6.28582000732"
"www.datos.gov.co","4k9h-8qiu","6,577,987,584","6.12622833252"
"www.datos.gov.co","a86w-fh92","6,436,192,256","5.99417114258"
"www.datos.gov.co","62tk-nxj5","5,713,944,576","5.32152557373"
"www.datos.gov.co","qzsc-9esp","5,696,512,000","5.30529022217"
"www.datos.gov.co","sit3-h7ku","5,515,411,456","5.13662719727"
"www.datos.gov.co","xbdr-3eew","5,394,259,968","5.02379608154"
"www.datos.gov.co","ffad-9bjd","5,310,791,680","4.94606018066"
"www.datos.gov.co","pfdp-zks5","4,952,563,712","4.61243438721"
"www.datos.gov.co","bzdm-fkaz","4,858,421,248","4.52475738525"
"www.datos.gov.co","ibyt-yi2f","4,828,069,888","4.49649047852"
"www.datos.gov.co","gra4-pcp2","4,818,960,384","4.4880065918"
"www.datos.gov.co","ccvq-rp9s","4,681,621,504","4.36009979248"
"www.datos.gov.co","afdg-3zpb","4,641,398,784","4.32263946533"
"www.datos.gov.co","gjp9-cutm","4,628,488,192","4.31061553955"
"www.datos.gov.co","xhu9-3dq9","4,609,703,936","4.29312133789"
"www.datos.gov.co","ur2p-h4yf","4,557,619,200","4.24461364746"
"www.datos.gov.co","x8g3-nn2c","4,432,297,984","4.12789916992"
"www.datos.gov.co","nxvu-7fsc","4,130,865,152","3.84716796875"
"www.datos.gov.co","9qih-4vkc","3,949,813,760","3.67855072021"
"www.datos.gov.co","cb9c-h8sn","3,893,862,400","3.62644195557"
"www.datos.gov.co","g3ma-7zce","3,873,013,760","3.60702514648"
"www.datos.gov.co","bdmn-sqnh","3,736,109,056","3.47952270508"
"www.datos.gov.co","kgxf-xxbe","3,565,748,224","3.32086181641"
"www.datos.gov.co","tbeq-7cd3","3,462,275,072","3.22449493408"
"www.datos.gov.co","c82u-588k","3,357,032,448","3.12648010254"
"www.datos.gov.co","339g-zjac","3,346,636,800","3.11679840088"
"www.datos.gov.co","krnc-8azs","3,250,520,064","3.02728271484"
"www.datos.gov.co","fen4-46hr","3,107,241,984","2.89384460449"
"www.datos.gov.co","4mnf-va5w","3,100,418,048","2.88748931885"
"www.datos.gov.co","gur6-nfr2","3,082,813,440","2.87109375"
"www.datos.gov.co","ebby-cjha","3,048,644,608","2.83927154541"
"www.datos.gov.co","72nf-y4v3","2,995,879,936","2.79013061523"
"www.datos.gov.co","ihnb-bu37","2,953,043,968","2.75023651123"
"www.datos.gov.co","xkyt-k6pk","2,944,327,680","2.74211883545"
"www.datos.gov.co","y2i3-im6h","2,831,532,032","2.63706970215"
"www.datos.gov.co","m7my-7zup","2,749,333,504","2.56051635742"
"www.datos.gov.co","skc9-met7","2,654,937,088","2.47260284424"
"www.datos.gov.co","xttz-th2e","2,536,128,512","2.36195373535"
"www.datos.gov.co","6hqw-m3dm","2,492,350,464","2.32118225098"
"www.datos.gov.co","jurc-ck3a","2,474,958,848","2.30498504639"
"www.datos.gov.co","myu9-6wb7","2,438,758,400","2.27127075195"
"www.datos.gov.co","iyhc-jdrm","2,419,015,680","2.25288391113"
"www.datos.gov.co","cwhv-7fnp","2,381,594,624","2.21803283691"
"www.datos.gov.co","vfth-yucv","2,374,295,552","2.21123504639"
"www.datos.gov.co","3jh7-raam","2,221,563,904","2.06899261475"
"www.datos.gov.co","ykxr-xynr","2,177,056,768","2.02754211426"
"www.datos.gov.co","rsab-iz3f","2,125,471,744","1.97949981689"
"www.datos.gov.co","wamb-dzb6","2,093,858,816","1.9500579834"
"www.datos.gov.co","b4ww-9abi","2,074,730,496","1.93224334717"
"www.datos.gov.co","pt9a-aamx","1,994,629,120","1.85764312744"
"www.datos.gov.co","prwj-nzxa","1,917,468,672","1.78578186035"
"www.datos.gov.co","3wnk-pb4a","1,891,311,616","1.76142120361"
"www.datos.gov.co","nb3d-v3n7","1,889,288,192","1.75953674316"
"www.datos.gov.co","ypsy-r3cn","1,840,619,520","1.71421051025"
"www.datos.gov.co","ma9c-mk5w","1,798,414,336","1.67490386963"
"www.datos.gov.co","uyrb-sf7d","1,789,100,032","1.66622924805"
"www.datos.gov.co","kyr9-dcdc","1,776,025,600","1.65405273438"
"www.datos.gov.co","snvf-epj8","1,767,473,152","1.64608764648"
"www.datos.gov.co","ctcp-462n","1,727,938,560","1.60926818848"
"www.datos.gov.co","gt2j-8ykr","1,712,119,808","1.59453582764"
"www.datos.gov.co","fbht-2fzd","1,687,961,600","1.57203674316"
"www.datos.gov.co","6d52-qyqg","1,685,364,736","1.5696182251"
"www.datos.gov.co","ug7h-fgdt","1,684,348,928","1.56867218018"
"www.datos.gov.co","hv6n-8c6p","1,682,513,920","1.5669631958"
"www.datos.gov.co","vf5x-ngeg","1,658,445,824","1.54454803467"
"www.datos.gov.co","9ca5-mr3p","1,653,276,672","1.53973388672"
"www.datos.gov.co","yarw-e4z5","1,610,547,200","1.49993896484"
"www.datos.gov.co","dyjp-uwwh","1,608,065,024","1.4976272583"
"www.datos.gov.co","q6ei-eq6c","1,571,815,424","1.4638671875"
"www.datos.gov.co","33dq-ab5a","1,430,953,984","1.33267974854"
"www.datos.gov.co","atkg-vhpp","1,417,510,912","1.32015991211"
"www.datos.gov.co","u5ie-9i6u","1,394,720,768","1.29893493652"
"www.datos.gov.co","wwhe-4sq8","1,367,187,456","1.2732925415"
"www.datos.gov.co","x5ji-xqax","1,356,218,368","1.26307678223"
"www.datos.gov.co","9axr-9gnb","1,353,785,344","1.26081085205"
"www.datos.gov.co","vckk-pwwm","1,345,290,240","1.25289916992"
"www.datos.gov.co","qv3f-9g9b","1,334,976,512","1.24329376221"
"www.datos.gov.co","34ig-aigy","1,326,915,584","1.23578643799"
"www.datos.gov.co","iirc-i7tb","1,315,454,976","1.22511291504"
"www.datos.gov.co","jr7u-u329","1,308,033,024","1.21820068359"
"www.datos.gov.co","hq2v-5umk","1,306,984,448","1.21722412109"
"www.datos.gov.co","hgi6-6wh3","1,297,604,608","1.20848846436"
"www.datos.gov.co","hds9-4524","1,296,613,376","1.20756530762"
"www.datos.gov.co","pd7n-bh84","1,275,043,840","1.18747711182"
"www.datos.gov.co","ew8s-sgwn","1,256,169,472","1.16989898682"
"www.datos.gov.co","fyc7-sbtz","1,249,140,736","1.16335296631"
"www.datos.gov.co","ynab-fjc9","1,249,116,160","1.16333007813"
"www.datos.gov.co","37ii-v4q2","1,241,047,040","1.15581512451"
"www.datos.gov.co","uwns-mbwd","1,233,862,656","1.14912414551"
"www.datos.gov.co","kwvf-nwea","1,173,069,824","1.09250640869"
"www.datos.gov.co","uzuk-gjig","1,101,520,896","1.02587127686"
"www.datos.gov.co","qhpu-8ixx","1,100,832,768","1.02523040771"
"www.datos.gov.co","4ex9-j3n8","1,088,274,432","1.0135345459"
"www.datos.gov.co","rz2g-mxda","1,086,046,208","1.01145935059"
"www.datos.gov.co","4taw-i2a6","1,067,048,960","0.99376678467"
"www.datos.gov.co","frjn-92um","1,030,938,624","0.96013641357"
"www.datos.gov.co","xfif-myr2","997,457,920","0.92895507813"
"www.datos.gov.co","75f2-fe2s","971,104,256","0.90441131592"
"www.datos.gov.co","u56b-h56z","950,755,328","0.8854598999"
"www.datos.gov.co","e7nt-rbi7","948,797,440","0.88363647461"
"www.datos.gov.co","irgu-au8v","941,637,632","0.87696838379"
"www.datos.gov.co","f57a-uavb","938,844,160","0.87436676025"
"www.datos.gov.co","cnr8-armb","933,036,032","0.86895751953"
"www.datos.gov.co","vzyx-b5wf","927,899,648","0.86417388916"
"www.datos.gov.co","68kh-mum7","920,330,240","0.85712432861"
"www.datos.gov.co","h4y8-8mvn","917,684,224","0.85466003418"
"www.datos.gov.co","wzak-zh98","917,282,816","0.85428619385"
"www.datos.gov.co","qmzu-gj57","895,680,512","0.83416748047"
"www.datos.gov.co","22ah-ddsj","876,675,072","0.81646728516"
"www.datos.gov.co","78xz-k3hv","869,687,296","0.80995941162"
"www.datos.gov.co","8aba-wf8y","857,071,616","0.79821014404"
"www.datos.gov.co","mfmm-jqmq","853,671,936","0.79504394531"
"www.datos.gov.co","9pc4-8nib","844,455,936","0.78646087646"
"www.datos.gov.co","jhim-bsjc","844,398,592","0.7864074707"
"www.datos.gov.co","rttb-pk7n","835,100,672","0.77774810791"
"www.datos.gov.co","bfuy-8yvf","833,888,256","0.77661895752"
"www.datos.gov.co","vkjr-c6fe","832,749,568","0.77555847168"
"www.datos.gov.co","f8hu-x32f","828,481,536","0.77158355713"
"www.datos.gov.co","mtcj-37r8","826,064,896","0.76933288574"
"www.datos.gov.co","6rau-hqeb","819,593,216","0.76330566406"
"www.datos.gov.co","feeg-feis","818,249,728","0.76205444336"
"www.datos.gov.co","y399-rzwf","817,872,896","0.76170349121"
"www.datos.gov.co","84au-j3u7","815,063,040","0.75908660889"
"www.datos.gov.co","izf8-2qpv","813,891,584","0.75799560547"
"www.datos.gov.co","e8mm-mvmt","813,498,368","0.75762939453"
"www.datos.gov.co","jjvv-55ck","805,224,448","0.74992370605"
"www.datos.gov.co","3jdh-nmwu","804,642,816","0.74938201904"
"www.datos.gov.co","xx9f-77ru","795,754,496","0.74110412598"
"www.datos.gov.co","hxs5-w7gt","791,298,048","0.73695373535"
"www.datos.gov.co","fy2r-gwsd","780,345,344","0.72675323486"
"www.datos.gov.co","u37r-hjmu","773,267,456","0.72016143799"
"www.datos.gov.co","fpif-ry78","771,538,944","0.71855163574"
"www.datos.gov.co","e72r-bs7y","765,075,456","0.71253204346"
"www.datos.gov.co","q6re-36rh","753,188,864","0.70146179199"
"www.datos.gov.co","prwt-hcai","734,912,512","0.68444061279"
"www.datos.gov.co","u3qu-swda","734,543,872","0.68409729004"
"www.datos.gov.co","v4ap-cvae","727,351,296","0.67739868164"
"www.datos.gov.co","p62q-r7ag","725,639,168","0.67580413818"
"www.datos.gov.co","3xwx-53wt","721,387,520","0.67184448242"
"www.datos.gov.co","8fad-etz6","714,244,096","0.66519165039"
"www.datos.gov.co","wjm3-4xf3","714,137,600","0.66509246826"
"www.datos.gov.co","vn9u-yhwq","712,589,312","0.6636505127"
"www.datos.gov.co","nxvg-ufyf","710,492,160","0.6616973877"
"www.datos.gov.co","yfvm-qdae","697,204,736","0.64932250977"
"www.datos.gov.co","vz27-gxfn","693,698,560","0.64605712891"
"www.datos.gov.co","xkra-wdh4","690,601,984","0.64317321777"
"www.datos.gov.co","gqsa-mtn9","689,471,488","0.64212036133"
"www.datos.gov.co","peem-zkhv","686,604,288","0.63945007324"
"www.datos.gov.co","iwgf-bkfk","681,762,816","0.63494110107"
"www.datos.gov.co","xw7s-mevy","677,494,784","0.63096618652"
"www.datos.gov.co","kx2f-xjdq","672,890,880","0.6266784668"
"www.datos.gov.co","pd3p-wrtm","671,113,216","0.62502288818"
"www.datos.gov.co","jdjx-qer4","664,535,040","0.61889648438"
"www.datos.gov.co","btsg-jtqh","662,290,432","0.61680603027"
"www.datos.gov.co","2e2z-wp9q","659,210,240","0.61393737793"
"www.datos.gov.co","sf4k-mkw2","658,415,616","0.61319732666"
"www.datos.gov.co","c7qw-4mck","655,187,968","0.61019134521"
"www.datos.gov.co","fuyf-sb4r","651,526,144","0.60678100586"
"www.datos.gov.co","ettd-cd85","649,502,720","0.60489654541"
"www.datos.gov.co","a5yc-uszt","646,914,048","0.60248565674"
"www.datos.gov.co","tzga-4zse","644,833,280","0.60054779053"
"www.datos.gov.co","y8dk-56ju","642,940,928","0.59878540039"
"www.datos.gov.co","jadb-fvyn","630,882,304","0.58755493164"
"www.datos.gov.co","8qwe-shw4","628,555,776","0.58538818359"
"www.datos.gov.co","y8u7-q37x","615,702,528","0.57341766357"
"www.datos.gov.co","genv-hny6","605,626,368","0.5640335083"
"www.datos.gov.co","8fa5-z4v3","599,547,904","0.55837249756"
"www.datos.gov.co","xt32-m7dh","597,024,768","0.55602264404"
"www.datos.gov.co","gpzw-wmxd","596,992,000","0.55599212646"
"www.datos.gov.co","hixf-wnis","583,393,280","0.54332733154"
"www.datos.gov.co","urxm-qzje","582,541,312","0.54253387451"
"www.datos.gov.co","ciwt-wnk5","581,058,560","0.5411529541"
"www.datos.gov.co","27ur-vu6q","581,058,560","0.5411529541"
"www.datos.gov.co","2qt2-dhv7","579,354,624","0.53956604004"
"www.datos.gov.co","w3uf-w9ey","579,346,432","0.53955841064"
"www.datos.gov.co","pub6-rkgp","578,265,088","0.53855133057"
"www.datos.gov.co","5phs-yqfw","574,603,264","0.53514099121"
"www.datos.gov.co","e3xi-4zq5","563,273,728","0.52458953857"
"www.datos.gov.co","pypc-7h3w","549,814,272","0.51205444336"
"www.datos.gov.co","d7a5-cnra","548,028,416","0.51039123535"
"www.datos.gov.co","fjw5-pzau","547,282,944","0.50969696045"
"www.datos.gov.co","akpq-tuqi","546,668,544","0.50912475586"
"www.datos.gov.co","ibc9-9f7c","546,226,176","0.50871276855"
"www.datos.gov.co","4mj5-zhdd","544,063,488","0.5066986084"
"www.datos.gov.co","3a44-zwt6","541,179,904","0.50401306152"
"www.datos.gov.co","u8t2-ja2c","534,872,064","0.49813842773"
"www.datos.gov.co","2eef-ptcy","521,756,672","0.48592376709"
"www.datos.gov.co","n48w-gutb","520,806,400","0.48503875732"
"www.datos.gov.co","8hwz-6ugn","515,481,600","0.48007965088"
"www.datos.gov.co","jrp4-7gmb","512,983,040","0.47775268555"
"www.datos.gov.co","g58z-k6f6","510,976,000","0.47588348389"
"www.datos.gov.co","ui32-p9f2","507,699,200","0.47283172607"
"www.datos.gov.co","axk9-g2nh","506,060,800","0.47130584717"
"www.datos.gov.co","k5wb-ki99","503,382,016","0.46881103516"
"www.datos.gov.co","p9xp-sm4v","500,252,672","0.46589660645"
"www.datos.gov.co","y3gh-x5g7","491,372,544","0.45762634277"
"www.datos.gov.co","ceth-n4bn","491,085,824","0.45735931396"
"www.datos.gov.co","tmmn-mpqc","490,078,208","0.45642089844"
"www.datos.gov.co","ynam-yc42","483,926,016","0.45069122314"
"www.datos.gov.co","72sg-cybi","482,738,176","0.44958496094"
"www.datos.gov.co","ejwn-f7s3","477,036,544","0.44427490234"
"www.datos.gov.co","nf5h-3jc8","476,160,000","0.44345855713"
"www.datos.gov.co","aikj-ub3k","474,783,744","0.44217681885"
"www.datos.gov.co","ms92-69f7","471,261,184","0.4388961792"
"www.datos.gov.co","q6xp-whkm","465,829,888","0.43383789063"
"www.datos.gov.co","998r-x4r3","456,474,624","0.42512512207"
"www.datos.gov.co","rnvb-vnyh","455,688,192","0.4243927002"
"www.datos.gov.co","yhkr-7mkb","445,579,264","0.41497802734"
"www.datos.gov.co","xfxw-v6wj","445,128,704","0.41455841064"
"www.datos.gov.co","xac8-4he4","444,612,608","0.41407775879"
"www.datos.gov.co","5hke-yik4","438,116,352","0.40802764893"
"www.datos.gov.co","azeg-sgqg","426,983,424","0.39765930176"
"www.datos.gov.co","48fq-mxnm","425,869,312","0.3966217041"
"www.datos.gov.co","wmwx-9aap","423,329,792","0.3942565918"
"www.datos.gov.co","auim-bdat","419,168,256","0.39038085938"
"www.datos.gov.co","79dd-d24f","414,924,800","0.38642883301"
"www.datos.gov.co","mhmb-btyq","401,055,744","0.37351226807"
"www.datos.gov.co","ers2-kerr","393,551,872","0.36652374268"
"www.datos.gov.co","bydb-qmjb","392,257,536","0.36531829834"
"www.datos.gov.co","ab8a-uwf7","390,905,856","0.36405944824"
"www.datos.gov.co","yh8b-89bi","387,260,416","0.36066436768"
"www.datos.gov.co","emsg-94di","384,262,144","0.35787200928"
"www.datos.gov.co","e9xy-btk3","376,365,056","0.35051727295"
"www.datos.gov.co","38rq-6esx","368,132,096","0.34284973145"
"www.datos.gov.co","cf9k-55fw","365,813,760","0.34069061279"
"www.datos.gov.co","pgt6-bhtq","365,289,472","0.34020233154"
"www.datos.gov.co","nf48-7qwf","362,053,632","0.3371887207"
"www.datos.gov.co","vpkd-4vxw","360,685,568","0.33591461182"
"www.datos.gov.co","4hyg-wa9d","352,026,624","0.3278503418"
"www.datos.gov.co","niun-zfsc","350,756,864","0.32666778564"
"www.datos.gov.co","s455-c4e6","350,715,904","0.32662963867"
"www.datos.gov.co","jwn7-76wn","348,602,368","0.32466125488"
"www.datos.gov.co","tx7u-frn2","344,358,912","0.32070922852"
"www.datos.gov.co","7d84-csbh","341,704,704","0.31823730469"
"www.datos.gov.co","ah5v-85ef","335,757,312","0.31269836426"
"www.datos.gov.co","tfrd-amb4","334,454,784","0.31148529053"
"www.datos.gov.co","rcfj-3e57","332,357,632","0.30953216553"
"www.datos.gov.co","5upd-m29d","332,193,792","0.30937957764"
"www.datos.gov.co","fcfg-avxc","331,309,056","0.30855560303"
"www.datos.gov.co","xcau-7myt","331,268,096","0.30851745605"
"www.datos.gov.co","krw4-fwxq","330,137,600","0.30746459961"
"www.datos.gov.co","xueb-ib76","328,318,976","0.30577087402"
"www.datos.gov.co","vkbt-desu","326,328,320","0.30391693115"
"www.datos.gov.co","68pj-ac7b","326,295,552","0.30388641357"
"www.datos.gov.co","gbte-byrg","325,984,256","0.30359649658"
"www.datos.gov.co","u5b4-ae3s","324,354,048","0.30207824707"
"www.datos.gov.co","hjqv-fp48","311,787,520","0.29037475586"
"www.datos.gov.co","sbbt-3tx6","310,222,848","0.2889175415"
"www.datos.gov.co","gbbz-drgk","310,116,352","0.28881835938"
"www.datos.gov.co","qq6i-chqa","309,305,344","0.28806304932"
"www.datos.gov.co","daig-46wa","306,855,936","0.28578186035"
"www.datos.gov.co","8dgb-bzi7","304,177,152","0.28328704834"
"www.datos.gov.co","6wqn-u2yx","303,349,760","0.28251647949"
"www.datos.gov.co","vdtf-vxs4","301,858,816","0.28112792969"
"www.datos.gov.co","cukt-wz9m","300,728,320","0.28007507324"
"www.datos.gov.co","gzxs-yizv","294,633,472","0.27439880371"
"www.datos.gov.co","6eyy-q57b","293,306,368","0.2731628418"
"www.datos.gov.co","j7pg-piac","289,234,944","0.26937103271"
"www.datos.gov.co","tq4m-hmg2","288,096,256","0.26831054688"
"www.datos.gov.co","usfi-9gin","286,695,424","0.26700592041"
"www.datos.gov.co","f85n-h38d","282,755,072","0.26333618164"
"www.datos.gov.co","y4qt-w6tk","282,075,136","0.26270294189"
"www.datos.gov.co","5pqr-ifsd","281,444,352","0.26211547852"
"www.datos.gov.co","7rft-xwfd","276,471,808","0.25748443604"
"www.datos.gov.co","8kfp-z3my","275,488,768","0.25656890869"
"www.datos.gov.co","vuyt-mqpw","274,472,960","0.25562286377"
"www.datos.gov.co","w2ur-744f","274,399,232","0.25555419922"
"www.datos.gov.co","im79-n45d","274,309,120","0.25547027588"
"www.datos.gov.co","xqt7-7zji","274,128,896","0.2553024292"
"www.datos.gov.co","qmn6-uaks","272,457,728","0.25374603271"
"www.datos.gov.co","uxy3-jchf","267,821,056","0.24942779541"
"www.datos.gov.co","ksje-ycct","265,658,368","0.24741363525"
"www.datos.gov.co","58gm-3ktk","259,727,360","0.24188995361"
"www.datos.gov.co","6vrh-a897","258,973,696","0.24118804932"
"www.datos.gov.co","5m78-fkmq","257,794,048","0.2400894165"
"www.datos.gov.co","hdp5-pgem","254,820,352","0.23731994629"
"www.datos.gov.co","9qvn-tgs8","252,633,088","0.23528289795"
"www.datos.gov.co","daed-z4fw","252,305,408","0.23497772217"
"www.datos.gov.co","ptgf-ywrb","252,223,488","0.23490142822"
"www.datos.gov.co","3n5k-b3qm","251,125,760","0.23387908936"
"www.datos.gov.co","6jmc-vaxk","246,964,224","0.23000335693"
"www.datos.gov.co","kkta-nf5b","245,604,352","0.22873687744"
"www.datos.gov.co","xikz-44ja","243,146,752","0.22644805908"
"www.datos.gov.co","38ed-xt8d","241,311,744","0.22473907471"
"www.datos.gov.co","9vha-vh9n","237,428,736","0.2211227417"
"www.datos.gov.co","6sqw-8cg5","236,453,888","0.22021484375"
"www.datos.gov.co","u4aa-xujw","236,134,400","0.21991729736"
"www.datos.gov.co","2x55-9wxm","235,388,928","0.21922302246"
"www.datos.gov.co","evhp-hmsp","233,603,072","0.21755981445"
"www.datos.gov.co","mqpd-2jhs","232,685,568","0.21670532227"
"www.datos.gov.co","sgc7-xx3i","231,112,704","0.21524047852"
"www.datos.gov.co","2uuh-awp9","229,515,264","0.21375274658"
"www.datos.gov.co","ycz9-3dvz","229,138,432","0.21340179443"
"www.datos.gov.co","vhn3-kbc6","227,753,984","0.21211242676"
"www.datos.gov.co","kk69-w2jj","226,197,504","0.2106628418"
"www.datos.gov.co","mebh-t5gy","224,870,400","0.20942687988"
"www.datos.gov.co","b2ey-f4pr","223,633,408","0.20827484131"
"www.datos.gov.co","ie7y-asdn","223,043,584","0.2077255249"
"www.datos.gov.co","u4er-pdx9","221,880,320","0.20664215088"
"www.datos.gov.co","g228-vp9d","217,915,392","0.20294952393"
"www.datos.gov.co","26xf-sdd3","215,957,504","0.20112609863"
"www.datos.gov.co","np8m-kdhq","215,506,944","0.20070648193"
"www.datos.gov.co","8hqm-7fdt","215,162,880","0.20038604736"
"www.datos.gov.co","ynbv-i7mi","213,204,992","0.19856262207"
"www.datos.gov.co","rgxm-mmea","212,713,472","0.1981048584"
"www.datos.gov.co","fwhy-h6gg","212,705,280","0.198097229"
"www.datos.gov.co","xgsu-v9xq","210,960,384","0.19647216797"
"www.datos.gov.co","s95a-76tv","207,446,016","0.19319915771"
"www.datos.gov.co","5akr-u7t8","207,282,176","0.19304656982"
"www.datos.gov.co","u8ku-2jh2","205,856,768","0.19171905518"
"www.datos.gov.co","8gqk-h3z9","204,333,056","0.19029998779"
"www.datos.gov.co","ezhf-hscf","202,948,608","0.18901062012"
"www.datos.gov.co","jr6v-i33g","200,032,256","0.18629455566"
"www.datos.gov.co","gcsg-vnpm","198,393,856","0.18476867676"
"www.datos.gov.co","2jzx-383z","192,102,400","0.17890930176"
"www.datos.gov.co","rq94-ikhb","191,979,520","0.17879486084"
"www.datos.gov.co","jm4a-h6z9","191,791,104","0.17861938477"
"www.datos.gov.co","xyy7-rn7p","191,029,248","0.17790985107"
"www.datos.gov.co","pxtn-ddv4","189,644,800","0.1766204834"
"www.datos.gov.co","qze6-wv2e","188,710,912","0.17575073242"
"www.datos.gov.co","cfw5-qzt5","187,097,088","0.1742477417"
"www.datos.gov.co","cx9g-4hnq","186,851,328","0.17401885986"
"www.datos.gov.co","asax-zfyb","186,785,792","0.17395782471"
"www.datos.gov.co","iuc2-3r6h","185,286,656","0.17256164551"
"www.datos.gov.co","sgxe-vrqx","184,819,712","0.17212677002"
"www.datos.gov.co","ijus-ubej","181,698,560","0.1692199707"
"www.datos.gov.co","qxjk-6yi9","181,387,264","0.16893005371"
"www.datos.gov.co","wihs-ara2","179,970,048","0.16761016846"
"www.datos.gov.co","fy4v-wdq8","178,282,496","0.16603851318"
"www.datos.gov.co","icwf-97sk","178,143,232","0.16590881348"
"www.datos.gov.co","h3xa-usex","177,815,552","0.1656036377"
"www.datos.gov.co","ttbg-34sn","177,455,104","0.16526794434"
"www.datos.gov.co","yf7v-8cnw","176,488,448","0.16436767578"
"www.datos.gov.co","d27t-fm6u","174,866,432","0.16285705566"
"www.datos.gov.co","7mxf-bp6x","173,555,712","0.16163635254"
"www.datos.gov.co","89xy-m452","173,547,520","0.16162872314"
"www.datos.gov.co","349n-nd8f","172,040,192","0.16022491455"
"www.datos.gov.co","hbaj-th4x","171,114,496","0.15936279297"
"www.datos.gov.co","qkv4-ek54","170,098,688","0.15841674805"
"www.datos.gov.co","pfsr-mdyi","169,623,552","0.15797424316"
"www.datos.gov.co","r3d5-pipz","166,903,808","0.15544128418"
"www.datos.gov.co","ps7z-yks5","166,871,040","0.1554107666"
"www.datos.gov.co","aggs-szpd","166,535,168","0.15509796143"
"www.datos.gov.co","ttwt-pzeg","166,461,440","0.15502929688"
"www.datos.gov.co","bnkp-xdb7","165,683,200","0.15430450439"
"www.datos.gov.co","29cv-av7d","165,609,472","0.15423583984"
"www.datos.gov.co","py8r-gy8y","164,306,944","0.15302276611"
"www.datos.gov.co","hidw-pn67","164,143,104","0.15287017822"
"www.datos.gov.co","xbwb-yz9d","162,258,944","0.15111541748"
